time [ms],amplitude [mV] - raw,amplitude [mV] - filtered,trigger
0.2278645833333322,0.01806268328445748,0.01683720417751416,0.0
0.22851562499999886,0.01487493890518084,0.016831849779654445,0.0
0.22916666666666552,0.01278848973607038,0.016827866568537894,0.0
0.22981770833333218,0.012780303030303029,0.016824566077059205,0.0
0.23046874999999883,0.01277211632453568,0.016820800028298305,0.0
0.2311197916666655,0.01300830889540567,0.01681648866003947,0.0
0.23177083333333215,0.01312218963831867,0.016811457416184193,0.0
0.2324218749999988,0.01299163000977517,0.016805737437293102,0.0
0.23307291666666546,0.013349890029325512,0.016799436888976615,0.0
0.23372395833333212,0.018351173020527863,0.016792306172343435,0.0
0.23437499999999878,0.02005083088954057,0.0167820204062219,0.0
0.23502604166666544,0.021383064516129032,0.016770222367426264,0.0
0.2356770833333321,0.022836815738025415,0.016757082198782077,0.0
0.23632812499999875,0.024167644183773217,0.016742519744957305,0.0
0.2369791666666654,0.02525342130987292,0.01672657489856061,0.0
0.23763020833333207,0.02303952834799609,0.016709353216817154,0.0
0.23828124999999872,0.01520601173020528,0.01669250103770393,0.0
0.23893229166666538,0.013730266373411532,0.01667884838842968,0.0
0.23958333333333204,0.012744012707722385,0.016665268818548195,0.0
0.2402343749999987,0.012247006353861192,0.016651603549409897,0.0
0.24088541666666535,0.011872434017595308,0.01663772864425515,0.0
0.241536458333332,0.011742424242424242,0.016623733702334262,0.0
0.24218749999999867,0.013811889051808409,0.01660966951816394,0.0
0.24283854166666533,0.014658418866080158,0.01659462151227402,0.0
0.24348958333333198,0.014160434995112416,0.016579386874513265,0.0
0.24414062499999864,0.013662695503421307,0.016564814307704366,0.0
0.2447916666666653,0.013653958944281524,0.01655106132266337,0.0
0.24544270833333195,0.014378360215053766,0.0165380137583128,0.0
0.2460937499999986,0.016935239491691102,0.01652540132934132,0.0
0.24674479166666527,0.0194908357771261,0.01651236505346879,0.0
0.24739583333333193,0.021434200879765393,0.016498920895006798,0.0
0.24804687499999858,0.021421554252199413,0.016485349153490644,0.0
0.24869791666666524,0.020797959433040077,0.016472564764666135,0.0
0.2493489583333319,0.019808101173020527,0.016460780131857446,0.0
0.24999999999999856,0.01784121456500489,0.01645006419726753,0.0
0.25065104166666524,0.014531219452590421,0.016440780314968123,0.0
0.2513020833333319,0.013055718475073313,0.01643347379783467,0.0
0.2519531249999986,0.012802847018572825,0.016427108043051242,0.0
0.2526041666666653,0.012916666666666667,0.016420963501908012,0.0
0.253255208333332,0.012786045943304007,0.016414761781730503,0.0
0.25390624999999867,0.012899865591397849,0.016408542649633928,0.0
0.25455729166666535,0.012769244868035191,0.016402111379420787,0.0
0.25520833333333204,0.01251649560117302,0.016395523448977576,0.0
0.2558593749999987,0.012874816715542522,0.01638877434864517,0.0
0.2565104166666654,0.019220246823069404,0.01638148926631844,0.0
0.2571614583333321,0.021163673020527858,0.01637059725380583,0.0
0.2578124999999988,0.02237298387096774,0.01635820999503188,0.0
0.25846354166666546,0.023581683773216032,0.016344596447969317,0.0
0.25911458333333215,0.024423203812316715,0.016329653309826133,0.0
0.25976562499999883,0.024897727272727273,0.016313462488520575,0.0
0.2604166666666655,0.02121755865102639,0.01629611808532756,0.0
0.2610677083333322,0.013873533724340179,0.01627963204104851,0.0
0.2617187499999989,0.012764846041055718,0.016265807134392345,0.0
0.2623697916666656,0.012023277126099706,0.016251541302535186,0.0
0.26302083333333226,0.011770833333333335,0.01623671290807334,0.0
0.26367187499999895,0.01151851173020528,0.016221185931259416,0.0
0.26432291666666563,0.011755070869990225,0.016205109690134768,0.0
0.2649739583333323,0.013457783479960902,0.01618842090667613,0.0
0.265624999999999,0.01430431329423265,0.016170588046969223,0.0
0.2662760416666657,0.014295087976539592,0.016152248838464667,0.0
0.26692708333333237,0.014530241935483872,0.016134037872411203,0.0
0.26757812499999906,0.015254032258064518,0.016116026449147895,0.0
0.26822916666666574,0.016466214565004886,0.016098141689303024,0.0
0.2688802083333324,0.019388440860215055,0.016080282198481316,0.0
0.2695312499999991,0.021331683773216033,0.016061702971536505,0.0
0.2701822916666658,0.019974828934506354,0.0160429691154587,0.0
0.2708333333333325,0.019229594330400782,0.01602577436817223,0.0
0.27148437499999917,0.018118157380254157,0.016009829866610484,0.0
0.27213541666666585,0.01676289100684262,0.01599531438006098,0.0
0.27278645833333254,0.014552969208211145,0.01598233149034108,0.0
0.2734374999999992,0.011977578201368523,0.01597128260683055,0.0
0.2740885416666659,0.012458211143695015,0.015962321956758924,0.0
0.2747395833333326,0.012938599706744866,0.01595389282760547,0.0
0.2753906249999993,0.013052174975562072,0.01594596561624854,0.0
0.27604166666666596,0.012799120234604104,0.015938691730125,0.0
0.27669270833333265,0.012668377321603128,0.015932217015689098,0.0
0.27734374999999933,0.012415505865102639,0.015926433488372894,0.0
0.277994791666666,0.011918377321603127,0.015921341849741387,0.0
0.2786458333333327,0.012643389540566959,0.01591698645953449,0.0
0.2792968749999994,0.019721896383186707,0.015912657571402544,0.0
0.2799479166666661,0.021542705278592377,0.015905055973536756,0.0
0.28059895833333276,0.02262945992179863,0.015896662634580363,0.0
0.28124999999999944,0.023593475073313785,0.015887677252163696,0.0
0.28190104166666613,0.024190432551319647,0.015877980279854435,0.0
0.2825520833333328,0.023320808895405668,0.01586757107174991,0.0
0.2832031249999995,0.01890811339198436,0.015857008443311272,0.0
0.2838541666666662,0.012909152003910067,0.015847913210387997,0.0
0.28450520833333287,0.012045149071358749,0.015840964672241886,0.0
0.28515624999999956,0.011548142717497555,0.01583352711927556,0.0
0.28580729166666624,0.011417949657869013,0.01582539698849897,0.0
0.2864583333333329,0.01165438660801564,0.015816419187619293,0.0
0.2871093749999996,0.011890701368523948,0.01580648171255507,0.0
0.2877604166666663,0.012982221407624632,0.015795690403220628,0.0
0.288411458333333,0.015050708699902248,0.01578374763408473,0.0
0.28906249999999967,0.015651881720430107,0.01577030797495877,0.0
0.28971354166666635,0.016252749266862168,0.01575625093283733,0.0
0.29036458333333304,0.01721988025415445,0.01574171727984074,0.0
0.2910156249999997,0.018675281036168133,0.015726652436814276,0.0
0.2916666666666664,0.021962793255131965,0.015710924621084255,0.0
